"id","label","followers","genres","popularity","image_url"
"6tbjWDEIzxoDsBA1FuhfPW","Madonna","8401073","","79","https://i.scdn.co/image/ab6761610000e5eb6ccc1215f5b205aa6b34b48b"
"4kYSro6naA4h99UJvo89HB","Cardi B","25116664","","79","https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31"
"2cWZOOzeOm4WmBJRnD5R7I","Normani","2865288","","68","https://i.scdn.co/image/ab6761610000e5ebdc6e85ec0f93f5b2cf475487"
"0Y3agQaa6g2r0YmHPOO9rh","Davido","6831602","afrobeats, afrobeat, afropop, afropiano, azonto, amapiano, hiplife, afroswing","73","https://i.scdn.co/image/ab6761610000e5eb057fdb13352beee124b79051"
"1Zatb2YN4erBOoSivOXc0o","O.T. Genasis","1077377","","52","https://i.scdn.co/image/ab6761610000e5eb6aea835a2e35e92e7a65eec9"
"39mHYiNmLR7p8PXNG8Wll6","Remy Ma","813927","","59","https://i.scdn.co/image/ab6761610000e5eb13b1ef40db74221971a5c453"
"7FRSHbAPSN9RLPSsh2a2rV","Mango Foo","6387","","32","https://i.scdn.co/image/ab6761610000e5eb1e055ed759b41fa38ab5ac57"
"3MdXrJWsbVzdn6fe5JYkSQ","Latto","1953749","","79","https://i.scdn.co/image/ab6761610000e5eba11b0b5c37498f5dddb1bd7b"
"6rniTPs9zN26kYnkPdFl1U","Sir Chloe","853122","","61","https://i.scdn.co/image/ab6761610000e5eb5301009724ced8cd556ffff1"
"39uOfkRb9XnAEW9zs3JCbb","Big Rube","2551","","33","https://i.scdn.co/image/ab67616d0000b273347003ee68ccd8a5fba5fdd7"
"4FeLiFUPdxVfFo8oOfA4BH","Rah Swish","126762","brooklyn drill, new york drill, drill","45","https://i.scdn.co/image/ab6761610000e5ebbdff5ea0a97135d7f6d0d1c0"
"0KuF7reCTOZwV7YJnHQqgr","The Neptunes","128201","","56","https://i.scdn.co/image/ab6761610000e5ebcf7dcb181fc5db70e2252aac"
"7s3eCGNZMrwUQraXlocCBv","Bizzy Banks","191547","new york drill, brooklyn drill, drill","47","https://i.scdn.co/image/ab6761610000e5ebc75e0b3ec4c3a1ea49a3f275"
"6jGMq4yGs7aQzuGsMgVgZR","Lil Tjay","9577195","brooklyn drill, melodic rap","77","https://i.scdn.co/image/ab6761610000e5eb61a229ac35bdd68d42bffe32"
"6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","45641485","pop","87","https://i.scdn.co/image/ab6761610000e5eb0c68f6c95232e716f0abee8d"
"0dTnryd4adS8rjtGva7z1v","OnPointLikeOP","10573","brooklyn drill, new york drill, drill","36","https://i.scdn.co/image/ab6761610000e5eb995bb7e0c3dd2b04cca3c320"
"7Gq92ZXYXxT5yxNrJsr196","Killa Vuitton","118","","20","https://i.scdn.co/image/ab6761610000e5ebf8a1bf0ba8cb1b65295a0419"
"6ZXm3DzqsaTZSNQrNseQYG","Dread Woo","9088","brooklyn drill, new york drill, drill","29","https://i.scdn.co/image/ab6761610000e5eb1108a0fc6d4fb7b784d5478d"
"2ClzyiNd9Tb2oFLTeURrFR","Tayy Floss","6330","brooklyn drill, new york drill, drill","22","https://i.scdn.co/image/ab6761610000e5ebd5818a0aab215b4ec215b310"
"6Zric3RvzGMM9wRZMNTUFF","Fetty Luciano","18162","brooklyn drill, new york drill, drill","28","https://i.scdn.co/image/9c2206d931f43b8ed55f16f80ed808d593d890a6"
"19DLZqkD1ng7fq1pz6Bclw","Obasi Jackson","2528","brooklyn drill","20","https://i.scdn.co/image/ab6761610000e5ebe2891acc7d17a9e910d20425"
"3q7HBObVc0L8jNeTe5Gofh","50 Cent","17137637","east coast hip hop","83","https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2"
"5LHRHt1k9lMyONurDHEdrp","Tyga","7150524","","78","https://i.scdn.co/image/ab6761610000e5ebc0aa5c92c47f7e766074edce"
"790FomKkXshlbRYZFtlgla","KAROL G","55158591","reggaeton, latin, urbano latino","88","https://i.scdn.co/image/ab6761610000e5eb4b0754aefc9db490e02205ec"
"41I5xI04kixwmonDBl0Sda","King Combs","106473","","46","https://i.scdn.co/image/ab6761610000e5eb63ece3c6de8bc14eb0c25f54"
"2JjzeyE4vsgw2KLE6ZLvqz","Dafi Woo","283","","27",""
"7LnaAXbDVIL75IVPnndf7w","Jamie Foxx","1284391","","69","https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2"
"3nViOFa3kZW8OMSNOzwr98","Queen Naija","3205579","","58","https://i.scdn.co/image/ab6761610000e5eb89ce5e0c3069b1fedd827098"
"0HkcYmcjrBR3SCw9Ld5VZk","Calboy","905555","melodic rap","52","https://i.scdn.co/image/ab6761610000e5eb399e66766e938b7bed3a9793"
"23zg3TcAtWQy7J6upgbUnj","USHER","12903871","r&b","81","https://i.scdn.co/image/ab6761610000e5eb716114797a4a644c67c5fa72"
"0YWxKQj2Go9CGHCp77UOyy","Fabolous","2712309","","65","https://i.scdn.co/image/ab6761610000e5ebece5603bef9fa046ef9a178c"
"5bYLgndSRsmdUFYIkuyFuW","ArtiStory","16","","0","https://i.scdn.co/image/ab6761610000e5eb5ef4ba62d807957b75b9f05c"
"46VWDbmWmzvPBTmkSr25gM","Marsha Ambrosius","553394","neo soul, r&b","45","https://i.scdn.co/image/ab6761610000e5eb43d80a41e3fefb4bbc550d87"
"5L8p9kDnX2cgoI8VLUL2p4","BeatKing","69374","","46","https://i.scdn.co/image/ab6761610000e5eb9c7110a8a8464be722fe2a59"
"3lrylIPGKLtK1wam8gLsV1","Sleepy Rose","3867","","18","https://i.scdn.co/image/ab6761610000e5eb075a73b26eef1355308cd8c3"
"1VmIfQToGVtxmv2w3QtyVY","Symba","251213","german hip hop","62","https://i.scdn.co/image/ab6761610000e5ebe4b0381a45e5492706c6d891"
"1pseCBuVDMZFDp6RbzuX8L","Major Myjah","4822","","22","https://i.scdn.co/image/ab6761610000e5eb5c9a5beef6b1946e45a4e9c1"
"0b8LFvQiGggvDGMiOqtrQI","Capo 13","5404","","33","https://i.scdn.co/image/ab6761610000e5eb396199e6db1e23a99c11f5a9"
"51xJF4OqJPHWop1fv0VVyd","Kreayshawn","205848","","46","https://i.scdn.co/image/ab6761610000e5eb3c59c57d663822a4247ce65b"
"6Ha4aES39QiVjR0L2lwuwq","Yo Gotti","4402023","memphis rap, southern hip hop","64","https://i.scdn.co/image/ab6761610000e5eb38197044dd7bdb898225e6d7"
"4RPAm27zZnyxkEEpdWmrd0","Jeremy Harding","2154","","56",""
"3NU42I1X49kZFvwiHBcAgP","Dolla Boy","372","","20","https://i.scdn.co/image/ab6761610000e5eb1eaf2fede095d8419ac5984c"
"6YiHht3u7FFszle72kpbdQ","Lil Duval","65890","","39","https://i.scdn.co/image/08c2936ed6b7ee22462e4df1f3726dfe58f55cc1"
"1gPhS1zisyXr5dHTYZyiMe","Kevin Gates","6422140","","72","https://i.scdn.co/image/ab6761610000e5ebbeb0685486336700ca1fb0f2"
"4gB2Nnsapxi4chX9f5zgku","Skooly","233563","","45","https://i.scdn.co/image/ab6761610000e5ebbc7e80ac0836ca7a6d3b5d73"
"4qU7IJSReZnsLy5907Mtau","Richy Mitch & The Coal Miners","272164","","70","https://i.scdn.co/image/ab6761610000e5eb3bd34f9edf7c0f3e31cc893b"
"6O26WTYB21EXGNqQz6COVo","Sleepy World","60449","lullaby","73","https://i.scdn.co/image/ab6761610000e5ebc38effb160b6eb5086648697"
"4oRhxYo5lIWOEa1Urm0qyT","Hott LockedN","2","","11",""
"0ErzCpIMyLcjPiwT4elrtZ","NLE Choppa","9399493","","79","https://i.scdn.co/image/ab6761610000e5ebe2c985e8509fc8788a5a5208"
"4IprNlQiJZUUJhDl0fL2SL","Quando Rondo","2767429","melodic rap","60","https://i.scdn.co/image/ab6761610000e5eb154ed032cf352788286664ae"
"6Cd6nNgWZWZrlfrc4q0qJD","Bear1Boss","13391","rage rap, underground hip hop","33","https://i.scdn.co/image/ab6761610000e5ebd798bfda41ef90d30fa48586"
"1anyVhU62p31KFi8MEzkbf","Chance the Rapper","6029253","","74","https://i.scdn.co/image/ab6761610000e5ebe8717f034edfa96049ece459"
"0zGM73sadbAOBLev02P8LO","Monica Naranjo","852938","latin pop","61","https://i.scdn.co/image/ab6761610000e5eb9d5bec71040b5f967b8fe57c"
"5Berubt6ysOy2LCMyqhmXP","YFN Lucci","2539713","","57","https://i.scdn.co/image/ab6761610000e5eb98f604a9405b6425313f4089"
"1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","16266227","pop","69","https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97"
"3UwiCYFcFpDWkheLFCWeyy","Heavenly Noise","433","","57","https://i.scdn.co/image/ab6761610000e5eb3fe7aacbfd4ed6117781f651"
"3HiuzBlSW7pGDXlSFMhO2g","Young Dolph","3133091","memphis rap, southern hip hop, trap","72","https://i.scdn.co/image/ab6761610000e5eb392af601eddfa5a0c705141d"
"1ocqyH61bqcrdQvfqhrfjt","Betty Idol","879","","8","https://i.scdn.co/image/ab67616d0000b273f9fb249298c493e0eeb35a43"
"0W6Vi3JrMz1BtEOUqG2mcG","Don Trip","248542","memphis rap, southern hip hop","51","https://i.scdn.co/image/ab6761610000e5ebcc37fbb11918eb5e1178fd39"
"6z7xFFHxYkE9t8bwIF0Bvg","Boosie Badazz","2508692","southern hip hop, crunk","64","https://i.scdn.co/image/ab6761610000e5eb1e73ff447dcfad678d9742d9"
"4BWn7qje7L2bGp79bupn3B","Red Cafe","135094","","34","https://i.scdn.co/image/ab6761610000e5eb56a56dbb1fdc3c18733f0af6"
"0jdKE4IPRPDcBz1WHiBMsd","Matt Toka","1281","","0","https://i.scdn.co/image/a2e78024607565d68b82293dfb708a6e2df8a7ed"
"7s47glsDg6fwq9KXNTsTpa","Gudda Gudda","51796","","42","https://i.scdn.co/image/ab6761610000e5eb0bc68304a75380d7f9e7a2b8"
"4GvOygVQquMaPm8oAc0vXi","The Streets","527499","uk garage","57","https://i.scdn.co/image/ab6761610000e5eb4b7d7580bc3796bb446537fb"
"0mbgkaYR8KNUb5s3s1yYHG","Papoose","404579","east coast hip hop","47","https://i.scdn.co/image/ab6761610000e5ebbc8e083ba811dc2c0e01a64f"
"76JyRfZDqhAIow2Awv91iW","B. Smyth","84895","","50","https://i.scdn.co/image/ab6761610000e5ebd9d27c8ec245f607cbc21304"
"3KLnSYaRRa4Kur781SHxUL","Sterling Simms","25375","","21","https://i.scdn.co/image/ab67616d0000b273cf31f7130e791f0edd535da7"
"6z1cicLMt9XArxN10q7m8a","Travis Porter","844575","","58","https://i.scdn.co/image/ab6761610000e5eb26fe30eb134b9db3c12adca2"
"6f4XkbvYlXMH0QgVRzW0sM","Waka Flocka Flame","2777778","","66","https://i.scdn.co/image/ab6761610000e5eb098d901516df803fdfa7bb74"
"3r17AfJCCUqC9Lf0OAc73G","Fergie","5951403","","70","https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5"
"2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","13028414","reggae, roots reggae","81","https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9"
"3aQeKQSyrW4qWr35idm0cy","T-Pain","5332982","","78","https://i.scdn.co/image/ab6761610000e5eb99a856ab4ab752d85e50a750"
"3YJMzGjAm245zwJooY7PEj","Chrisette Michele","597171","neo soul, jersey club, r&b","58","https://i.scdn.co/image/ab6761610000e5eb16ab6495d46466c342b03298"
"2c57LAQFCyf1Gdjobuw020","Sunni Patterson","712","spoken word","11","https://i.scdn.co/image/ab67616d0000b273e036ccfab758b9adbab28749"
"2ZavqCJe7uqkRpISes0NFi","Iamsu!","285135","hyphy","59","https://i.scdn.co/image/ab6761610000e5eb42e13679d2062e7242a71044"
"2KsP6tYLJlTBvSUxnwlVWa","Mike Posner","1452262","","70","https://i.scdn.co/image/ab6761610000e5eb85e71ac37632766429b0c2cb"
"19KwjzvIL92r29IINtlPNP","Scarface","976077","southern hip hop, gangster rap, g-funk","56","https://i.scdn.co/image/ab6761610000e5ebae0c2f874279460a00c476c6"
"5y2Xq6xcjJb2jVM54GHK3t","John Legend","7493971","soft pop, neo soul","76","https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417"
"4pr7J7wzgObkE3DD3Izi7q","Young Buck","1050380","southern hip hop, crunk","58","https://i.scdn.co/image/897e8215aabe5527e4a3cddc3738a9ab55e5dc5c"
"0mJPsjSSjBmxZtXGr6xMsI","Banda Sinfonica“La Artistica”Bunol","1845","","27","https://i.scdn.co/image/ab67616d0000b273c39504aff6b5047594429b3a"
"17Vk8HU4Bmd7mvHGUP1W7s","Kwony Cash","12917","","36","https://i.scdn.co/image/ab6761610000e5ebee836c953209dfa559b79526"
"1ToA35Jbp3l4eCuC3trLQL","Money JayJay","940","","48","https://i.scdn.co/image/ab6761610000e5eb00fa94e477349ba1a5a57803"
"23LbwefIODbyGdRbAz3urj","Yung Joc","843669","crunk, southern hip hop","63","https://i.scdn.co/image/ab6761610000e5eb8d49307107224315c77594c1"
"21E3waRsmPlU7jZsS13rcj","Ne-Yo","9618977","","81","https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537"
"3aTMDZLtkFlYQfQL7bzccp","Ryan Leslie","183611","","43","https://i.scdn.co/image/ab6761610000e5eb7bfc99bfb97018dbb8f3fab5"
"1dC4C5veHFS4SkVuO0pJXd","Weezy","4231","","35","https://i.scdn.co/image/ab6761610000e5ebd38da6651e954e3c37a338cd"
"3Y365ZqTf6fJ4ZcRnLKPGt","Gorilla Zoe","893727","southern hip hop, crunk","51","https://i.scdn.co/image/ab6761610000e5eb64baf22b6487147489ea30b6"
"3mqb3VXh4rgdPsWrGIIRAA","Rayworld Dinero","2663","","20","https://i.scdn.co/image/ab67616d0000b273560c5cec7209c328839ea524"
"22NuiH2Yr0zJkJTMSDG6l7","SELF PAID NATION","36","","2","https://i.scdn.co/image/ab67616d0000b273808150f2c27a56f559d32b5b"
"1eZxHaXKKbVu7coTIlrU1B","Derek Warfield & The Young Wolfe Tones","4065","celtic, sea shanties","30","https://i.scdn.co/image/ab6761610000e5ebdf9c0280bd71ef4f382c2442"
"2WCSTqqMwguiIpPSzuE5UF","Rich Kidz","76834","","30","https://i.scdn.co/image/ab6761610000e5eb1a077fba72d6919b8b59309b"
"1a8GrJXyW1zkEq8Be0QaiK","Feat. Yung Thug","115","","10",""
"1Yk912s46hRDu0aEvLG8WO","New Artist Spotlight","3313","","15","https://i.scdn.co/image/ab67616d0000b27307617d85eb1247831991d703"
"268agvplHLNQ3SUB4WxieL","Nina Bianca","12","","0",""
"5ZCfjramRRGj3D72drnyxK","PMP","4961","","51","https://i.scdn.co/image/ab6761610000e5ebd1bedfe56531fdca74c79e82"
"6hJnrA58ELi64NP1TDyzQG","Nake","2939","argentine trap","45","https://i.scdn.co/image/ab6761610000e5ebda8bbc99db089aa134296e83"
"3QArVFjHI7TaOuEgyjcoYe","Ivo Wosco","336","argentine trap","38","https://i.scdn.co/image/ab6761610000e5eb07d000660b078b62e2d86d78"
"6udmUvYkLY7H11QMRpB2iC","IceEyes","152","","24","https://i.scdn.co/image/ab67616d0000b2739925d2c6f5da8c223dd08efb"
"0lI3rF4hi4op6UxqlLHPzv","Achille Lauro","1053157","italian trap","69","https://i.scdn.co/image/ab6761610000e5ebb36d275a6d5906aa573cecfb"
"6pJPxDgaE0H343SrASnY9J","Yesan 雪山","34339","argentine trap, trap","54","https://i.scdn.co/image/ab6761610000e5eb92385a7b5b3657ff10b0bb84"
"0ThxHJx0ElqLD8h2Compyq","WEST DUBAI","68138","argentine trap, trap","51","https://i.scdn.co/image/ab6761610000e5eb74481c22b9976826e4d0a2a6"
"768O5GliF0bqscyghggrbE","Polimá Westcoast","586189","chilean trap, reggaeton chileno, chilean mambo","64","https://i.scdn.co/image/ab6761610000e5ebd706d494bd2cdea068f93c4a"
"18qC8mrcJ9ZjChRDPvpadi","Aleesha","46695","latin r&b","47","https://i.scdn.co/image/ab6761610000e5ebdbab3ee9780c6ca155fb5d42"
"4rTFctfTgNdgSgU63jRy5Y","Nadddot","1143","","44","https://i.scdn.co/image/ab6761610000e5eb1c5d2f24a80f7a6ad3ac4e0e"
"26bcPdPiM9x0JKw2wblux6","Lukas Hainer","878","","40","https://i.scdn.co/image/ab67616d0000b27347a41afabf1e67df9336a9ba"
"54R2kpfErocNAM5Z9Kq6JR","Negro Bates","287","neoperreo","25","https://i.scdn.co/image/ab6761610000e5eb5728073a119063b7ae626aa0"
"5FQJWdcKPAijmEi4uroZ4h","LEÏTI","58824","","49","https://i.scdn.co/image/ab6761610000e5eb107dd4582f0c1cdc09b86b2a"
"3ou3XMRNmyDSy6gnC1bSgN","TAICHU","171888","neoperreo, argentine trap","51","https://i.scdn.co/image/ab6761610000e5eb3a32d8607f00e8ed6638ac5b"
"6KhtkRzbD5IKjYOlHanIjS","Blackthoven","13749","","41","https://i.scdn.co/image/ab6761610000e5ebec651e406e4449f1c26a4f58"
"1TYjm48WP4AXoXMModkcNg","Bexnil","2015","","52","https://i.scdn.co/image/ab6761610000e5eb2e1ca2f5943d3b80f79ecf10"
"7zNkqI6qRr0OJ4XO1Pw29g","Nourished by Time","29094","","44","https://i.scdn.co/image/ab6761610000e5eb336bfe4501fcdf9b3fdda28d"
"4QFHHdZkeqmneDQqKIjAN8","Donna Missal","102171","","38","https://i.scdn.co/image/ab6761610000e5ebe95b770cbee92a70ac31ec05"
"0VlR93v41JFZlo1tRAgy2A","Ballout","60636","drill","43","https://i.scdn.co/image/ab6761610000e5ebbf1b1bc1794bc8c263c0fc1e"
"3EIX8WuD9ybB4ruz0MSilB","Lil Gnar","592739","melodic rap","49","https://i.scdn.co/image/ab6761610000e5ebf9cb54824ae195410892ac4e"
"0NWbwDZY1VkRqFafuQm6wk","Mike WiLL Made-It","1624775","","67","https://i.scdn.co/image/ab6761610000e5eba1b8879b06ed8204f15d9bc0"
"1bPxKZtCdjB1aj1csBJpdS","Lil Reese","386026","drill","57","https://i.scdn.co/image/ab3d68c090cadf191a1ac911c2dc3384d6da3f50"
"7AO1qih2zQeI7WYTQxC5fQ","Tadoe","56650","drill","40","https://i.scdn.co/image/ab6761610000e5eb99ca71b8470fba6f1672d43f"
"42Z54C9RZhmgTpQplPNLZO","DJ KENN AON","2670","","30","https://i.scdn.co/image/ab6761610000e5ebac61bc600fe41e18e05ebd61"
"1Si1EEANeczjHBYNKNZdv6","Gino Marley","11536","drill","23","https://i.scdn.co/image/ab67616d0000b273269e2430ca10705a19a8d03c"
"1mceaxtjWdEmwoDVAlkC41","Zaytoven","405911","christian hip hop","51","https://i.scdn.co/image/ab6761610000e5eb1c2bd35434fb9a4873631fee"
"0t5qZrvVCo9YIUT87SQrTn","OJ Da Juiceman","365278","southern hip hop, trap","45","https://i.scdn.co/image/ab6761610000e5ebf63970379067126f421e090e"
"1CTfXgZs6JxaMw5KqkHkSe","Tray Savage","3965","drill, j-rap","20","https://i.scdn.co/image/ab67616d0000b2737e041c0efcdd3c432a837668"
"6mTpLyEXKpU6KDVlsufx5k","YF Tadoe","84","","31",""
"41ZfH27bQdpvhcqDghNsLl","Terintino","1791","","11","https://i.scdn.co/image/ab67616d0000b27302abe36c3db4df726b89e983"
"6I9TgZbapKRXsunA05fiPl","Fredo Santana","470147","drill","40","https://i.scdn.co/image/2fc32b3dc5a8c51f5a62359ff00a8eaf8b5bc7e0"
"4KpdqBDU2C5gB3vhdojuqA","Chorus - Mulan","7134","","58",""
"5KY2WPRMDWiJ1i3Sdwx04I","Doo Wop","2846","","24","https://i.scdn.co/image/ab67616d0000b27344540c021bade7a7a7447491"
"4uSN8Y3kgFNVULUWsZEAVW","Lil Bibby","621889","drill","43","https://i.scdn.co/image/07c75abe717a9b704083ef38c4446abbff10fda5"
"7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","29162936","indie, garage rock","87","https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f"
"2c9O21YLFy4tFI9zCVhbFg","Sunday Service Choir","196026","gospel, gospel r&b, worship","52","https://i.scdn.co/image/ab6761610000e5ebeeddda7878eb282a03c52b1e"
"028lPW2NdWHdSPCkRkcyhd","Ant Clemons","42729","","48","https://i.scdn.co/image/ab6761610000e5eb4134be1de8807186cc9d0467"
"2ndyVAdV9UqF1XjyTJt484","Fred Hammond","571527","gospel, worship, gospel r&b","53","https://i.scdn.co/image/b97b37a7eb83bcefaea0f2120579729a20fd49c2"
"2J257euzcjnDLipsyJH3F2","Clipse","406667","southern hip hop","51","https://i.scdn.co/image/dba80f94d4be6d119eb5ffa772016ef58bc51413"
"6I3M904Y9IwgDjrQ9pANiB","Kenny G","1193965","smooth jazz, christmas","64","https://i.scdn.co/image/ab6761610000e5ebfce79bf01d99f9434108b56e"
"60df5JBRRPcnSpsIMxxwQm","Otis Redding","2409568","soul, motown, soul blues","69","https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3"
"1zV9UjTUevjp5VUddqIUUn","Mr Hudson","31616","","59","https://i.scdn.co/image/ab6761610000e5ebd51ffaa43911f799347146da"
"2AV6XDIs32ofIJhkkDevjm","Curtis Mayfield","1144952","soul, motown","58","https://i.scdn.co/image/ab6761610000e5ebeea0f2f51d7969bbb4000f92"
"0Mz5XE0kb1GBnbLQm2VbcO","Mos Def","1567787","east coast hip hop, hip hop","65","https://i.scdn.co/image/d39cd5769332fb51014cc1cc9934c8890fcd49f7"
"6GEykX11lQqp92UVOQQCC7","DJ Premier","306847","east coast hip hop","65","https://i.scdn.co/image/ab6761610000e5eb7bbda26434643249f6228ea1"
"0LQoZQIV0mIs0y0XQb0Sw2","Chris Martin","65453","","64","https://i.scdn.co/image/ab6761610000e5eb45de7ab990a1246c812128b6"
"1i4q97Tz8xmGWJps51J7WT","Albe Back","1683","spoken word","46","https://i.scdn.co/image/ab67616d0000b273e54e6ee1be6e6c6e561b2c17"
"01QTIT5P1pFP3QnnFSdsJf","Lupe Fiasco","1936024","","67","https://i.scdn.co/image/ab6761610000e5eb17e0a43f3aaa0c48410c4b68"
"0NbfKEOTQCcwd6o7wSDOHI","The Game","5028133","west coast hip hop, gangster rap, hip hop","71","https://i.scdn.co/image/ab6761610000e5eba657aa5506945d264e147244"
"0k7Xl1pqI3tu8sSEjo5oEg","Paul Wall","872330","southern hip hop, crunk","64","https://i.scdn.co/image/ab6761610000e5eb9c40e9eb9e4fa52a3c6cb9c0"
"4bYPcJP5jwMhSivRcqie2n","Adam Levine","1038617","","72","https://i.scdn.co/image/ab6761610000e5eb4a61c7615c8125e832ffc32c"
"1lE6SEy8f84Zhjvp7r8yTD","Syleena Johnson","340167","neo soul","65","https://i.scdn.co/image/ab6761610000e5ebdf8de935670b720d05a68179"
"05oH07COxkXKIMt6mIPRee","Brandy","3874597","r&b","66","https://i.scdn.co/image/ab6761610000e5ebb39417aaafb9c373e78594ef"
"5KkgZ31b9eDwkvo9oMIrSm","Consequence","59027","","56","https://i.scdn.co/image/ab6761610000e5eb36ab4776acd63fbdd13c4809"
"3YJjBDq3oTqdYUBGGzGHrM","Ronald Campbell","6","","18",""
"69m0yjx8ruKebsRvbNuEDz","Really Doe","2195","","49","https://i.scdn.co/image/15e97ee38acab930d9c39c09fd1bae2a412a007c"
"0O0yonWcI7A9d20rXRpZh7","Ivy & Gold","6547","","30","https://i.scdn.co/image/ab6761610000e5eb3c755e24075d5383bfd1932b"
"0lEssBAxQl2In4RpaB1C2Y","Talib Kweli","625235","east coast hip hop, hip hop","54","https://i.scdn.co/image/ab6761610000e5ebaa21eb7ae46564e77e8ec4bf"
"6vbY3hOaCAhC7VjucswgdS","Twista","1169371","","65","https://i.scdn.co/image/ab6761610000e5eb9180d83c13785479032d5b97"
"3ipn9JLAPI5GUEo4y4jcoi","Ludacris","3248342","southern hip hop","78","https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d"
"7Cp14KBRtDwGucKNPUyT11","The Boys Choir Of Harlem","2894","","48","https://i.scdn.co/image/5d0ab7e3c89ce5476694c2982ea7e378fa7075ba"
"2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","6144850","","82","https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061"
"6USv9qhCn6zfxlBQIYJ9qs","Dominic Fike","2047069","","79","https://i.scdn.co/image/ab6761610000e5ebb62462a1a43ff08f8a982791"
"20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","8532684","","85","https://i.scdn.co/image/ab6761610000e5ebe5bc630548fb3517cf90edb8"
"1eUSEIGd3eCEUOeLFgJACg","Jaden Bojsen","21847","","65","https://i.scdn.co/image/ab6761610000e5eba960c78bbb399e74c4b55d4c"
"1vSN1fsvrzpbttOYGsliDr","Tori Kelly","2176754","","65","https://i.scdn.co/image/ab6761610000e5eb544ba0da8dbe879efa20bcb9"
"0tvpihdAsKiNnP6sWS3jUI","TroyBoi","420409","edm trap","57","https://i.scdn.co/image/ab6761610000e5eb32bd48ff9001195c7aa31675"
"3JXpwnHbLvXxY99EuXqFPX","Poo Bear","65598","","58","https://i.scdn.co/image/ab6761610000e5eba6e357c9453766329810229c"
"5yy76ufVriyvidNSvXlRU1","Clever","90407","","56","https://i.scdn.co/image/ab6761610000e5eb05db445d2bab3e55c8fa346c"
"1tqhsYv8yBBdwANFNzHtcr","Lil Dicky","2018476","","60","https://i.scdn.co/image/ab6761610000e5ebfd1780645d82ecbc3b5253cb"
"0cGUm45nv7Z6M6qdXYQGTX","Kehlani","8126294","","75","https://i.scdn.co/image/ab6761610000e5eb7c1477b5efba46636dbe1874"
"26VFTg2z8YR0cCuwLzESi2","Halsey","21986612","","82","https://i.scdn.co/image/ab6761610000e5eb7f17140567e7df5799d5c3a9"
"6O74knDqdv3XaWtkII7Xjp","Boyz II Men","3369717","new jack swing, r&b, quiet storm","68","https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb"
"4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","11164619","christmas","79","https://i.scdn.co/image/ab6761610000e5eb35c3eff5d73f7e20ba3c9a2e"
"75FnCoo4FBxH5K1Rrx0k5A","The Band Perry","1606035","country","55","https://i.scdn.co/image/ab6761610000e5ebfca5ac683b225e3c0867dc99"
"0a1gHP0HAqALbEyxaD5Ngn","Rascal Flatts","3623592","country","70","https://i.scdn.co/image/ab6761610000e5eb6772748e5cd3c3de721f8c03"
"6sjsQahFYXgmOmocbuHou3","Jessica Jarrell","21960","","46","https://i.scdn.co/image/ab6761610000e5eba7a12e71059b6c094187590f"
"6S0dmVVn4udvppDhZIWxCr","Sean Kingston","3537616","","70","https://i.scdn.co/image/ab6761610000e5ebee205e5029a04bd0460e16e4"
"4CvZd3qzC2HbLxAoAEBRIL","Benjamin Gibbard","71937","alt country","43","https://i.scdn.co/image/ab6761610000e5ebc4f86a22fcbac4802ab9baeb"
"6I3MElirhT5t6Kf7p0hGk9","Duckwrth","471269","","58","https://i.scdn.co/image/ab6761610000e5eb68f668b7480880499fab9d8a"
"3c2aillQGNzPEKuCQP6o64","Elijah Kessler","763","","17","https://i.scdn.co/image/ab6761610000e5eb32a8fac392436b8735f7487e"
"2JzhQYGos3RqV7MT5fWeek","Porches","109229","","41","https://i.scdn.co/image/ab6761610000e5eb7dc463074de536a9fe637914"
"4mwdnO2jZrMmMVrjcHsZBv","Kenny Mason","206177","","59","https://i.scdn.co/image/ab6761610000e5eb54afa59224c6b339e5cdab9f"
"07EcmJpfAday8xGkslfanE","Kevin Abstract","755395","","52","https://i.scdn.co/image/ab6761610000e5eb9368cb333e34b2a592383c97"
